timestamp_localtime,experiment,pioreactor_unit,timestamp,event_name,message,data
2024-08-11 17:50:54,Booch01,pio02,2024-08-11T16:50:54.346425Z,NoEvent,,
2024-08-11 17:54:14,Booch01,pio02,2024-08-11T16:54:14.347527Z,NoEvent,,
2024-08-11 17:57:34,Booch01,pio02,2024-08-11T16:57:34.345290Z,NoEvent,,
2024-08-11 18:00:54,Booch01,pio02,2024-08-11T17:00:54.345501Z,NoEvent,,
2024-08-11 18:04:14,Booch01,pio02,2024-08-11T17:04:14.366785Z,NoEvent,,
2024-08-11 18:07:34,Booch01,pio02,2024-08-11T17:07:34.346690Z,NoEvent,,
2024-08-11 18:10:54,Booch01,pio02,2024-08-11T17:10:54.344860Z,NoEvent,,
2024-08-11 18:14:14,Booch01,pio02,2024-08-11T17:14:14.344666Z,NoEvent,,
2024-08-11 18:17:34,Booch01,pio02,2024-08-11T17:17:34.345558Z,NoEvent,,
2024-08-11 18:20:54,Booch01,pio02,2024-08-11T17:20:54.348263Z,NoEvent,,
2024-08-11 18:24:14,Booch01,pio02,2024-08-11T17:24:14.345824Z,NoEvent,,
2024-08-11 18:27:34,Booch01,pio02,2024-08-11T17:27:34.344255Z,NoEvent,,
2024-08-11 18:30:54,Booch01,pio02,2024-08-11T17:30:54.348113Z,NoEvent,,
2024-08-11 18:34:14,Booch01,pio02,2024-08-11T17:34:14.366891Z,NoEvent,,
2024-08-11 18:37:34,Booch01,pio02,2024-08-11T17:37:34.347616Z,NoEvent,,
2024-08-11 18:40:54,Booch01,pio02,2024-08-11T17:40:54.346340Z,NoEvent,,
2024-08-11 18:44:14,Booch01,pio02,2024-08-11T17:44:14.345495Z,NoEvent,,
2024-08-11 18:47:34,Booch01,pio02,2024-08-11T17:47:34.347226Z,NoEvent,,
2024-08-11 18:50:54,Booch01,pio02,2024-08-11T17:50:54.348661Z,NoEvent,,
2024-08-11 18:54:14,Booch01,pio02,2024-08-11T17:54:14.345774Z,NoEvent,,
2024-08-11 18:57:34,Booch01,pio02,2024-08-11T17:57:34.345212Z,NoEvent,,
2024-08-11 19:00:54,Booch01,pio02,2024-08-11T18:00:54.346429Z,NoEvent,,
2024-08-11 19:04:14,Booch01,pio02,2024-08-11T18:04:14.366835Z,NoEvent,,
2024-08-11 19:07:34,Booch01,pio02,2024-08-11T18:07:34.347935Z,NoEvent,,
2024-08-11 19:10:54,Booch01,pio02,2024-08-11T18:10:54.346616Z,NoEvent,,
2024-08-11 19:14:14,Booch01,pio02,2024-08-11T18:14:14.347073Z,NoEvent,,
2024-08-11 19:17:34,Booch01,pio02,2024-08-11T18:17:34.345445Z,NoEvent,,
2024-08-11 19:20:54,Booch01,pio02,2024-08-11T18:20:54.346623Z,NoEvent,,
2024-08-11 19:24:14,Booch01,pio02,2024-08-11T18:24:14.346871Z,NoEvent,,
2024-08-11 19:27:34,Booch01,pio02,2024-08-11T18:27:34.346882Z,NoEvent,,
2024-08-11 19:30:54,Booch01,pio02,2024-08-11T18:30:54.346963Z,NoEvent,,
2024-08-11 19:34:14,Booch01,pio02,2024-08-11T18:34:14.366862Z,NoEvent,,
2024-08-11 19:37:34,Booch01,pio02,2024-08-11T18:37:34.346768Z,NoEvent,,
2024-08-11 19:40:54,Booch01,pio02,2024-08-11T18:40:54.346579Z,NoEvent,,
2024-08-11 19:44:14,Booch01,pio02,2024-08-11T18:44:14.345517Z,NoEvent,,
2024-08-11 19:47:34,Booch01,pio02,2024-08-11T18:47:34.346081Z,NoEvent,,
2024-08-11 19:50:54,Booch01,pio02,2024-08-11T18:50:54.348420Z,NoEvent,,
2024-08-11 19:54:14,Booch01,pio02,2024-08-11T18:54:14.349301Z,NoEvent,,
2024-08-11 19:57:34,Booch01,pio02,2024-08-11T18:57:34.346774Z,NoEvent,,
2024-08-11 20:00:54,Booch01,pio02,2024-08-11T19:00:54.347679Z,NoEvent,,
2024-08-11 20:04:14,Booch01,pio02,2024-08-11T19:04:14.366782Z,NoEvent,,
2024-08-11 20:07:34,Booch01,pio02,2024-08-11T19:07:34.346203Z,NoEvent,,
2024-08-11 20:10:54,Booch01,pio02,2024-08-11T19:10:54.347826Z,NoEvent,,
2024-08-11 20:14:14,Booch01,pio02,2024-08-11T19:14:14.348219Z,NoEvent,,
2024-08-11 20:17:34,Booch01,pio02,2024-08-11T19:17:34.346664Z,NoEvent,,
2024-08-11 20:20:54,Booch01,pio02,2024-08-11T19:20:54.345120Z,NoEvent,,
2024-08-11 20:24:14,Booch01,pio02,2024-08-11T19:24:14.346033Z,NoEvent,,
2024-08-11 20:27:34,Booch01,pio02,2024-08-11T19:27:34.345063Z,NoEvent,,
2024-08-11 20:30:54,Booch01,pio02,2024-08-11T19:30:54.345197Z,NoEvent,,
2024-08-11 20:34:14,Booch01,pio02,2024-08-11T19:34:14.367076Z,NoEvent,,
2024-08-11 20:37:34,Booch01,pio02,2024-08-11T19:37:34.345340Z,NoEvent,,
2024-08-11 20:40:54,Booch01,pio02,2024-08-11T19:40:54.348917Z,NoEvent,,
2024-08-11 20:44:14,Booch01,pio02,2024-08-11T19:44:14.346349Z,NoEvent,,
2024-08-11 20:47:34,Booch01,pio02,2024-08-11T19:47:34.348132Z,NoEvent,,
2024-08-11 20:50:54,Booch01,pio02,2024-08-11T19:50:54.346789Z,NoEvent,,
2024-08-11 20:54:14,Booch01,pio02,2024-08-11T19:54:14.344549Z,NoEvent,,
2024-08-11 20:57:34,Booch01,pio02,2024-08-11T19:57:34.345166Z,NoEvent,,
2024-08-11 21:00:54,Booch01,pio02,2024-08-11T20:00:54.347270Z,NoEvent,,
2024-08-11 21:04:14,Booch01,pio02,2024-08-11T20:04:14.366892Z,NoEvent,,
2024-08-11 21:07:34,Booch01,pio02,2024-08-11T20:07:34.347611Z,NoEvent,,
2024-08-11 21:10:54,Booch01,pio02,2024-08-11T20:10:54.347711Z,NoEvent,,
2024-08-11 21:14:14,Booch01,pio02,2024-08-11T20:14:14.346495Z,NoEvent,,
2024-08-11 21:17:34,Booch01,pio02,2024-08-11T20:17:34.347429Z,NoEvent,,
2024-08-11 21:20:54,Booch01,pio02,2024-08-11T20:20:54.347375Z,NoEvent,,
2024-08-11 21:24:14,Booch01,pio02,2024-08-11T20:24:14.346702Z,NoEvent,,
2024-08-11 21:27:34,Booch01,pio02,2024-08-11T20:27:34.346032Z,NoEvent,,
2024-08-11 21:30:54,Booch01,pio02,2024-08-11T20:30:54.345866Z,NoEvent,,
2024-08-11 21:34:14,Booch01,pio02,2024-08-11T20:34:14.366854Z,NoEvent,,
2024-08-11 21:37:34,Booch01,pio02,2024-08-11T20:37:34.345502Z,NoEvent,,
2024-08-11 21:40:54,Booch01,pio02,2024-08-11T20:40:54.348466Z,NoEvent,,
2024-08-11 21:44:14,Booch01,pio02,2024-08-11T20:44:14.346440Z,NoEvent,,
2024-08-11 21:47:34,Booch01,pio02,2024-08-11T20:47:34.346812Z,NoEvent,,
2024-08-11 21:50:54,Booch01,pio02,2024-08-11T20:50:54.346604Z,NoEvent,,
2024-08-11 21:54:14,Booch01,pio02,2024-08-11T20:54:14.346113Z,NoEvent,,
2024-08-11 21:57:34,Booch01,pio02,2024-08-11T20:57:34.347761Z,NoEvent,,
2024-08-11 22:00:54,Booch01,pio02,2024-08-11T21:00:54.344598Z,NoEvent,,
2024-08-11 22:04:14,Booch01,pio02,2024-08-11T21:04:14.362774Z,NoEvent,,
2024-08-11 22:07:34,Booch01,pio02,2024-08-11T21:07:34.347983Z,NoEvent,,
2024-08-11 22:10:54,Booch01,pio02,2024-08-11T21:10:54.346143Z,NoEvent,,
2024-08-11 22:14:14,Booch01,pio02,2024-08-11T21:14:14.346487Z,NoEvent,,
2024-08-11 22:17:34,Booch01,pio02,2024-08-11T21:17:34.345887Z,NoEvent,,
2024-08-11 22:20:54,Booch01,pio02,2024-08-11T21:20:54.346793Z,NoEvent,,
2024-08-11 22:24:14,Booch01,pio02,2024-08-11T21:24:14.345317Z,NoEvent,,
2024-08-11 22:27:34,Booch01,pio02,2024-08-11T21:27:34.348020Z,NoEvent,,
2024-08-11 22:30:54,Booch01,pio02,2024-08-11T21:30:54.347534Z,NoEvent,,
2024-08-11 22:34:14,Booch01,pio02,2024-08-11T21:34:14.366844Z,NoEvent,,
2024-08-11 22:37:34,Booch01,pio02,2024-08-11T21:37:34.349932Z,NoEvent,,
2024-08-11 22:40:54,Booch01,pio02,2024-08-11T21:40:54.344858Z,NoEvent,,
2024-08-11 22:44:14,Booch01,pio02,2024-08-11T21:44:14.346894Z,NoEvent,,
2024-08-11 22:47:34,Booch01,pio02,2024-08-11T21:47:34.347540Z,NoEvent,,
2024-08-11 22:50:54,Booch01,pio02,2024-08-11T21:50:54.348180Z,NoEvent,,
2024-08-11 22:54:14,Booch01,pio02,2024-08-11T21:54:14.348198Z,NoEvent,,
2024-08-11 22:57:34,Booch01,pio02,2024-08-11T21:57:34.349071Z,NoEvent,,
2024-08-11 23:00:54,Booch01,pio02,2024-08-11T22:00:54.346105Z,NoEvent,,
2024-08-11 23:04:14,Booch01,pio02,2024-08-11T22:04:14.366913Z,NoEvent,,
2024-08-11 23:07:34,Booch01,pio02,2024-08-11T22:07:34.346463Z,NoEvent,,
2024-08-11 23:10:54,Booch01,pio02,2024-08-11T22:10:54.348348Z,NoEvent,,
2024-08-11 23:14:14,Booch01,pio02,2024-08-11T22:14:14.344548Z,NoEvent,,
2024-08-11 23:17:34,Booch01,pio02,2024-08-11T22:17:34.346318Z,NoEvent,,
2024-08-11 23:20:54,Booch01,pio02,2024-08-11T22:20:54.345970Z,NoEvent,,
2024-08-11 23:24:14,Booch01,pio02,2024-08-11T22:24:14.347958Z,NoEvent,,
