timestamp_localtime,experiment,pioreactor_unit,timestamp,event_name,message,data
2024-08-11 11:33:41,Booch01,pio02,2024-08-11T10:33:41.022242Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 11:50:26,Booch01,pio02,2024-08-11T10:50:26.022251Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 12:07:16,Booch01,pio02,2024-08-11T11:07:16.022158Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 12:23:15,Booch01,pio02,2024-08-11T11:23:15.934326Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 12:39:16,Booch01,pio02,2024-08-11T11:39:16.050286Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 12:55:15,Booch01,pio02,2024-08-11T11:55:15.894227Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 13:11:16,Booch01,pio02,2024-08-11T12:11:16.002227Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 13:27:16,Booch01,pio02,2024-08-11T12:27:16.058301Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 13:43:16,Booch01,pio02,2024-08-11T12:43:16.046258Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 13:59:16,Booch01,pio02,2024-08-11T12:59:16.070249Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 14:15:20,Booch01,pio02,2024-08-11T13:15:20.882289Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 14:31:15,Booch01,pio02,2024-08-11T13:31:15.942276Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 14:47:15,Booch01,pio02,2024-08-11T13:47:15.858266Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 15:03:15,Booch01,pio02,2024-08-11T14:03:15.966271Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 15:19:16,Booch01,pio02,2024-08-11T14:19:16.002278Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 15:35:16,Booch01,pio02,2024-08-11T14:35:16.030246Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 15:51:15,Booch01,pio02,2024-08-11T14:51:15.930230Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 16:07:16,Booch01,pio02,2024-08-11T15:07:16.174243Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 16:23:15,Booch01,pio02,2024-08-11T15:23:15.958250Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 16:39:15,Booch01,pio02,2024-08-11T15:39:15.954238Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 16:55:25,Booch01,pio02,2024-08-11T15:55:25.990229Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 17:12:36,Booch01,pio02,2024-08-11T16:12:36.146288Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 17:29:15,Booch01,pio02,2024-08-11T16:29:15.986337Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 17:45:15,Booch01,pio02,2024-08-11T16:45:15.838237Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 18:01:15,Booch01,pio02,2024-08-11T17:01:15.946262Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 18:17:16,Booch01,pio02,2024-08-11T17:17:16.114165Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 18:33:15,Booch01,pio02,2024-08-11T17:33:15.794261Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 18:49:16,Booch01,pio02,2024-08-11T17:49:16.162240Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 19:05:16,Booch01,pio02,2024-08-11T18:05:16.098261Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 19:21:15,Booch01,pio02,2024-08-11T18:21:15.998215Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 19:37:16,Booch01,pio02,2024-08-11T18:37:16.006278Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 19:53:16,Booch01,pio02,2024-08-11T18:53:16.054322Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 20:09:16,Booch01,pio02,2024-08-11T19:09:16.026239Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 20:25:15,Booch01,pio02,2024-08-11T19:25:15.926260Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 20:41:15,Booch01,pio02,2024-08-11T19:41:15.966259Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 20:57:16,Booch01,pio02,2024-08-11T19:57:16.054287Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 21:13:15,Booch01,pio02,2024-08-11T20:13:15.954235Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 21:29:15,Booch01,pio02,2024-08-11T20:29:15.974215Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 21:45:21,Booch01,pio02,2024-08-11T20:45:21.002263Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 22:01:15,Booch01,pio02,2024-08-11T21:01:15.930282Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 22:17:16,Booch01,pio02,2024-08-11T21:17:16.006222Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 22:33:16,Booch01,pio02,2024-08-11T21:33:16.014253Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 22:49:15,Booch01,pio02,2024-08-11T21:49:15.954233Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 23:05:15,Booch01,pio02,2024-08-11T22:05:15.970246Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 23:21:15,Booch01,pio02,2024-08-11T22:21:15.834260Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 23:37:16,Booch01,pio02,2024-08-11T22:37:16.010294Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-11 23:53:16,Booch01,pio02,2024-08-11T22:53:16.058261Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 00:09:16,Booch01,pio02,2024-08-11T23:09:16.062579Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 00:25:16,Booch01,pio02,2024-08-11T23:25:16.034240Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 00:41:15,Booch01,pio02,2024-08-11T23:41:15.978282Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 00:57:16,Booch01,pio02,2024-08-11T23:57:16.090276Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 01:13:15,Booch01,pio02,2024-08-12T00:13:15.930280Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 01:29:16,Booch01,pio02,2024-08-12T00:29:16.030236Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 01:45:15,Booch01,pio02,2024-08-12T00:45:15.970274Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 02:01:15,Booch01,pio02,2024-08-12T01:01:15.974235Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 02:17:16,Booch01,pio02,2024-08-12T01:17:16.018262Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 02:33:16,Booch01,pio02,2024-08-12T01:33:16.018219Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 02:49:15,Booch01,pio02,2024-08-12T01:49:15.994240Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 03:05:16,Booch01,pio02,2024-08-12T02:05:16.022236Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 03:21:15,Booch01,pio02,2024-08-12T02:21:15.998304Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 03:37:16,Booch01,pio02,2024-08-12T02:37:16.002273Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 03:53:16,Booch01,pio02,2024-08-12T02:53:16.086265Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 04:09:15,Booch01,pio02,2024-08-12T03:09:15.946271Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 04:25:16,Booch01,pio02,2024-08-12T03:25:16.006245Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 04:41:16,Booch01,pio02,2024-08-12T03:41:16.006243Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 04:57:16,Booch01,pio02,2024-08-12T03:57:16.098278Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 05:13:16,Booch01,pio02,2024-08-12T04:13:16.090305Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 05:29:15,Booch01,pio02,2024-08-12T04:29:15.966293Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 05:45:15,Booch01,pio02,2024-08-12T04:45:15.982258Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 06:01:15,Booch01,pio02,2024-08-12T05:01:15.950271Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 06:17:15,Booch01,pio02,2024-08-12T05:17:15.906238Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 06:33:16,Booch01,pio02,2024-08-12T05:33:16.118261Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 06:49:15,Booch01,pio02,2024-08-12T05:49:15.838266Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 07:05:15,Booch01,pio02,2024-08-12T06:05:15.918285Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 07:21:16,Booch01,pio02,2024-08-12T06:21:16.090260Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 07:37:16,Booch01,pio02,2024-08-12T06:37:16.062271Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 07:53:16,Booch01,pio02,2024-08-12T06:53:16.154277Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 08:09:15,Booch01,pio02,2024-08-12T07:09:15.754254Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 08:25:16,Booch01,pio02,2024-08-12T07:25:16.082294Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 08:41:15,Booch01,pio02,2024-08-12T07:41:15.946234Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 08:57:15,Booch01,pio02,2024-08-12T07:57:15.814277Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 09:13:16,Booch01,pio02,2024-08-12T08:13:16.138269Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 09:29:16,Booch01,pio02,2024-08-12T08:29:16.078296Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 09:45:16,Booch01,pio02,2024-08-12T08:45:16.030252Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 10:01:15,Booch01,pio02,2024-08-12T09:01:15.978302Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 10:17:15,Booch01,pio02,2024-08-12T09:17:15.946256Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 10:33:15,Booch01,pio02,2024-08-12T09:33:15.914272Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 10:49:16,Booch01,pio02,2024-08-12T09:49:16.058250Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 11:05:16,Booch01,pio02,2024-08-12T10:05:16.090269Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 11:21:16,Booch01,pio02,2024-08-12T10:21:16.042309Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 11:37:15,Booch01,pio02,2024-08-12T10:37:15.826260Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 11:53:16,Booch01,pio02,2024-08-12T10:53:16.066289Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 12:09:15,Booch01,pio02,2024-08-12T11:09:15.978234Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 12:25:16,Booch01,pio02,2024-08-12T11:25:16.138297Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 12:41:16,Booch01,pio02,2024-08-12T11:41:16.090255Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 12:57:15,Booch01,pio02,2024-08-12T11:57:15.986270Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 13:13:15,Booch01,pio02,2024-08-12T12:13:15.994265Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 13:29:15,Booch01,pio02,2024-08-12T12:29:15.898279Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 13:45:16,Booch01,pio02,2024-08-12T12:45:16.126261Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 14:01:16,Booch01,pio02,2024-08-12T13:01:16.094236Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 14:17:15,Booch01,pio02,2024-08-12T13:17:15.950272Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 14:33:16,Booch01,pio02,2024-08-12T13:33:16.086257Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 14:49:15,Booch01,pio02,2024-08-12T13:49:15.934316Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 15:05:15,Booch01,pio02,2024-08-12T14:05:15.958237Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 15:21:16,Booch01,pio02,2024-08-12T14:21:16.002237Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 15:37:15,Booch01,pio02,2024-08-12T14:37:15.862275Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 15:53:15,Booch01,pio02,2024-08-12T14:53:15.978261Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 16:09:15,Booch01,pio02,2024-08-12T15:09:15.790595Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 16:25:15,Booch01,pio02,2024-08-12T15:25:15.894249Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 16:41:16,Booch01,pio02,2024-08-12T15:41:16.018242Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 16:57:16,Booch01,pio02,2024-08-12T15:57:16.030250Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 17:13:15,Booch01,pio02,2024-08-12T16:13:15.974311Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 17:29:15,Booch01,pio02,2024-08-12T16:29:15.982238Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 17:45:16,Booch01,pio02,2024-08-12T16:45:16.082302Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 18:01:15,Booch01,pio02,2024-08-12T17:01:15.906245Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 18:17:16,Booch01,pio02,2024-08-12T17:17:16.002261Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 18:33:16,Booch01,pio02,2024-08-12T17:33:16.010276Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 18:49:15,Booch01,pio02,2024-08-12T17:49:15.990559Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 19:05:15,Booch01,pio02,2024-08-12T18:05:15.846298Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 19:21:16,Booch01,pio02,2024-08-12T18:21:16.046227Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 19:37:15,Booch01,pio02,2024-08-12T18:37:15.926249Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 19:53:16,Booch01,pio02,2024-08-12T18:53:16.034252Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 20:09:15,Booch01,pio02,2024-08-12T19:09:15.994329Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 20:25:15,Booch01,pio02,2024-08-12T19:25:15.946233Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 20:41:16,Booch01,pio02,2024-08-12T19:41:16.186225Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 20:57:15,Booch01,pio02,2024-08-12T19:57:15.806269Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 21:13:21,Booch01,pio02,2024-08-12T20:13:21.054266Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 21:29:21,Booch01,pio02,2024-08-12T20:29:21.018265Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 21:45:20,Booch01,pio02,2024-08-12T20:45:20.954243Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 22:01:16,Booch01,pio02,2024-08-12T21:01:16.034268Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 22:17:15,Booch01,pio02,2024-08-12T21:17:15.926299Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 22:33:15,Booch01,pio02,2024-08-12T21:33:15.946261Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 22:49:15,Booch01,pio02,2024-08-12T21:49:15.882241Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 23:05:16,Booch01,pio02,2024-08-12T22:05:16.022281Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 23:21:16,Booch01,pio02,2024-08-12T22:21:16.074173Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 23:37:15,Booch01,pio02,2024-08-12T22:37:15.850248Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-12 23:53:15,Booch01,pio02,2024-08-12T22:53:15.914340Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-13 00:09:16,Booch01,pio02,2024-08-12T23:09:16.058307Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-13 00:25:16,Booch01,pio02,2024-08-12T23:25:16.018290Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-13 00:41:16,Booch01,pio02,2024-08-12T23:41:16.082245Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-13 00:57:15,Booch01,pio02,2024-08-12T23:57:15.966254Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-13 01:13:16,Booch01,pio02,2024-08-13T00:13:16.062277Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-13 01:29:15,Booch01,pio02,2024-08-13T00:29:15.782298Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-13 01:45:15,Booch01,pio02,2024-08-13T00:45:15.970270Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-13 02:01:16,Booch01,pio02,2024-08-13T01:01:16.174285Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-13 02:17:15,Booch01,pio02,2024-08-13T01:17:15.750281Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-13 02:33:16,Booch01,pio02,2024-08-13T01:33:16.058358Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-13 02:49:16,Booch01,pio02,2024-08-13T01:49:16.002308Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-13 03:05:15,Booch01,pio02,2024-08-13T02:05:15.826297Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-13 03:21:16,Booch01,pio02,2024-08-13T02:21:16.034247Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-13 03:37:16,Booch01,pio02,2024-08-13T02:37:16.054252Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-13 03:53:15,Booch01,pio02,2024-08-13T02:53:15.862290Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-13 04:09:15,Booch01,pio02,2024-08-13T03:09:15.950265Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-13 04:25:15,Booch01,pio02,2024-08-13T03:25:15.734283Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-13 04:41:15,Booch01,pio02,2024-08-13T03:41:15.986246Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-13 04:57:15,Booch01,pio02,2024-08-13T03:57:15.786319Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-13 05:13:15,Booch01,pio02,2024-08-13T04:13:15.842263Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
2024-08-13 05:29:15,Booch01,pio02,2024-08-13T04:29:15.878231Z,DilutionEvent,exchanged 15.0mL,"{""volume_actually_cycled"": 15.0}"
